"id","medium_text","medium_title","tiny_text","full_id","keywords"
"1084","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Rate of relative sea-level rise in mm/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian rate of relative sea-level rise in mm/yr for Atlantic Coast","Rate of relative sea-level rise, Atl. Coast","1085","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|sea-level rise|sea level|sea-level|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"1088","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Mean Wave Height in meters, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Mean Wave Height in m for Atlantic Coast","Mean Wave Height, Atl. Coast","1089","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|mean wave|waves|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"1092","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Mean Tidal Range in meters, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Mean Tidal Range in m for Atlantic Coast","Mean Tidal Range, Atl. Coast","1093","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|mean tidal range|tidal range|tide|tides|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"1096","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Shoreline Change Rate in m/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Shoreline Change Rate in m/yr for Atlantic Coast","Shoreline Change Rate, Atl. Coast","1097","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|shoreline change|rate|erosion|deposition|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"1100","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Probability of shoreline loss > 2 m/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian probability of shoreline change < -2 m/yr for Atlantic Coast","Prob. of high shoreline loss, Atl. Coast","1101","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|shoreline loss|shoreline change|shorelines|erosion|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"1137","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Data sources: lidar, NOAA SLOSH model, SWAN model","Root mean squared error of dune crest elev. (m2) during National Assessment in Gulf of Mexico U.S.","Root mean squared error of dune crest elev., National Assessment in Gulf of Mex.","1138","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|dune crest|crest|error|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"1104","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Probability of shoreline loss between 2 and 1 m/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Probability of shoreline change between - 2 and -1 m/yr for Atlantic Coast","Prob. of medium shoreline loss, Atl. Coast","1105","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|shoreline loss|shoreline change|shorelines|erosion|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"1108","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Probability of shoreline change between - 1 and 1 m/yr (stable), from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Probability of shoreline change between - 1 and 1 m/yr for Atlantic Coast","Prob. of stable shoreline change, Atl. Coast","1109","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|stable shoreline|shoreline change|shorelines|erosion|deposition|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"1112","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Probability of shoreline gain between 1 and 2 m/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Probability of shoreline change between 1 and 2 m/yr for Atlantic Coast","Prob. of medium shoreline gain, Atl. Coast","1113","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|shoreline gain|shoreline change|shorelines|deposition|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"1116","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Probability of shoreline gain > 2 m/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Probability of shoreline change > 2 m/yr for Atlantic Coast","Prob. of high shoreline gain, Atl. Coast","1117","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|shoreline gain|shoreline change|shorelines|deposition|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
